CustomerID,FullName,Email,PhoneNumber,Address,CreditScore,Income,AccountBalance,LoanAmount,LoanTerm,LoanPurpose,LoanStatus,CreditUtilization
e5f6b7b9-1eb2-4b1c-8f19-11a4698d98c4,Christopher Jacobs,laura64@example.com,(224)951-1303x2908,"Unit 2135 Box 7672
DPO AE 27721",589,394431,264930,3807,1,Student Loan,Rejected,1
aa5d80a5-0ff0-43fe-82e7-fabf14bb1c83,Marcus Cuevas,jonesbrenda@example.org,440-540-2763,"918 Jones Ridges
East Kristinaburgh, MO 25738",726,364678,37127,3572,6,Student Loan,Pending,46
5860b84e-5fb1-472f-8f2f-b0352ff2e69f,Danielle Miller,lgonzalez@example.net,872.916.0168,"16666 Good Estate
New William, DE 94726",327,874850,562734,5523,18,Auto Loan,Rejected,42
b2938a35-f347-40bf-9e08-ae82d3137428,Lawrence Camacho,nicholas48@example.org,(495)635-5353x7975,"613 Gaines Fields
South Rebecca, IA 77899",599,352703,911218,8273,29,Auto Loan,Approved,91
200ff0f4-b23d-4bba-b22d-305ae57bc0d4,Sarah Moore,barbara43@example.com,827.749.2478x174,"35623 William Ports
Andersonton, KY 07429",301,228550,501195,6215,22,Auto Loan,Approved,34
9afa1af6-fdf9-4da7-aa48-5ed3d93e71b0,Mr. Mitchell Harmon,lindseyfoster@example.net,001-968-945-5288x0246,"002 Charles Shores
Stephaniechester, CA 91394",406,610241,55697,2758,2,Home Purchase,Pending,5
a69bbfe4-2bfc-40f4-8d7f-cd225a21e446,Jared Molina MD,tammygarcia@example.net,001-930-201-6184,"1804 Stephen Divide
Jacobhaven, NE 83761",751,64289,25460,2773,11,Home Purchase,Rejected,34
7e936fa0-4294-44e2-a689-e263ea6440f6,Deborah Allen,brookeyang@example.org,(712)866-8138x71355,"895 Hunter Mill Apt. 107
South Michaelmouth, DC 41787",329,714268,577861,7535,1,Student Loan,Rejected,50
afd2d744-f70e-4490-9fd7-90959e6a981c,David Levine,julie27@example.net,(349)982-4425x73284,"USNS Crawford
FPO AE 67503",473,94559,270384,2843,26,Auto Loan,Rejected,96
4edcfe47-62cc-4c66-96b0-7b0c0f616d32,Catherine Walker,daviswilliam@example.org,+1-228-387-8527x85539,"0032 Burgess Brook Apt. 238
West Zachary, SC 89962",586,181010,865822,1684,19,Auto Loan,Pending,79
fdc782ad-ea6e-4822-aba3-42bb29b20d8a,Zachary Ward,tracy39@example.net,+1-450-575-0673x9426,"3096 May Keys Apt. 516
Salazarport, NY 41789",830,532475,408241,6802,6,Auto Loan,Rejected,78
835e7eaf-604b-40b7-a126-8675bcba45d4,Mark Farmer,rebekah40@example.org,803-348-0137x0271,"68824 Freeman Rapids Suite 613
East Gregoryton, MH 09205",499,236903,420135,9955,25,Auto Loan,Pending,70
8c837bf3-8c74-4844-b338-0bc1736c9cbe,Michele Cook,sknight@example.com,(682)885-0697x7046,"209 Berger Pine
Port Edward, MD 34820",776,686613,179537,7577,11,Student Loan,Rejected,39
40c70200-8829-45f2-956e-b3fa7e5b910d,Dr. Charles Thompson,nortondaniel@example.com,205.426.6893x4413,"022 Elizabeth Meadow Apt. 846
North Sarafort, MT 08961",368,313369,242554,2060,5,Home Purchase,Approved,93
f84d929a-338f-4cdb-97e1-73c379a51415,Timothy Krause,mary93@example.org,202-433-7437x6825,"23881 Daniel Lock
Kramerburgh, AL 24523",442,598490,305092,9836,30,Home Purchase,Pending,42
776abe13-c9b3-42f4-8ef7-d3952ab8cd3b,Joshua Harmon,lisafrey@example.org,(260)549-1275,"013 Anderson Parks Apt. 498
Port Johnnyton, IN 86651",654,528209,576555,6157,29,Home Purchase,Approved,10
3334e947-8f14-4ba7-9c2c-ac7d6522fd64,Sarah Scott,tiffany31@example.com,001-979-218-0304,"027 Clinton Haven Suite 327
Cameronfurt, WA 92639",488,689597,485570,7637,27,Home Purchase,Approved,64
06550298-aa75-44a7-8b37-682527ba5637,Hannah Harris,ashleyfranklin@example.net,+1-762-863-3621,"Unit 6258 Box 3725
DPO AA 72769",451,105292,423234,3701,18,Home Purchase,Approved,42
d6af3df4-7ce0-4aa5-9d7b-ea58109b873b,Barbara Miller,heatherdean@example.org,854.746.7095,"Unit 8229 Box 7466
DPO AA 22729",367,226823,488220,4810,21,Business Loan,Pending,6
2b36e905-6ba9-4c86-9c20-a483fb075fc1,Kelly Green,sandersmelissa@example.org,001-434-493-2713x30186,"72763 Robert Trail
Port Jasonmouth, WI 63952",410,472944,380760,3026,4,Home Purchase,Approved,79
5687b37f-8414-480d-8cab-5708c899a92d,Michael Rocha,millerpamela@example.org,001-497-858-4081,"Unit 9027 Box 2891
DPO AP 83374",321,689652,501489,8919,8,Home Purchase,Pending,8
23040134-9806-4aa1-b2a0-0242b34b5b3a,Vickie Smith,briggsmichael@example.org,371-978-2592,"02978 Matthew Landing Suite 810
South Amytown, VA 61236",698,285553,87643,9688,18,Home Purchase,Approved,92
b9fb1e4d-cfde-4436-8443-19b0d7b78010,Johnny Johnson,melody93@example.org,001-953-797-2922x1113,"64636 Katherine Parks Apt. 251
Stephenstad, MN 86592",604,393075,666928,5682,2,Business Loan,Pending,60
116c71f5-589a-4e6e-82d6-c1ea40a07aeb,Gina Reilly,williamsblake@example.org,716.682.9328,"049 Caldwell Roads
East Kennethborough, OK 92815",768,774738,247439,4563,22,Student Loan,Pending,63
88de164e-708e-4448-90c2-5ff21d5f8321,John Sims,ipeterson@example.org,846.646.8934x47623,"853 Paul Highway Apt. 851
North Michaelland, FL 16160",340,671705,400036,7329,14,Student Loan,Approved,36
b3bc1475-6aea-4457-a598-3aca1672fdf7,Ronald Tran,michael57@example.org,568-989-6237x94140,"65802 Rodriguez Extension
Sharonborough, GA 42579",494,321510,972053,5720,9,Student Loan,Approved,9
8f897328-2ee3-411d-bc07-9b2e877273ee,Joseph Ferguson,chase12@example.org,393.371.9942x295,"76634 Alfred Roads
New Crystalland, WI 08668",643,398142,204823,7961,4,Business Loan,Pending,50
dcf19454-5c4a-4295-851a-ee7c36d8b55b,Christine Hernandez,david36@example.org,935.219.4972x44605,"468 Wade Knolls Suite 417
Nancyberg, IN 65426",455,709728,311051,6751,3,Student Loan,Rejected,65
10beef07-9d35-457c-acaf-6ddf0c812eac,Mario Alexander,astevens@example.com,299.901.6886x34966,"591 Gibson Spring Apt. 197
Robinview, IL 61630",414,864279,94401,7018,9,Business Loan,Pending,66
2d99e1ba-bb6c-452b-9b02-9310a05d721b,Jason Mccarthy,alexandercox@example.net,+1-773-919-0890,"732 Shawn Lights
West Ambershire, LA 50305",484,291846,648876,8748,11,Auto Loan,Pending,96
5c640590-7905-467a-b625-154c3025b2f9,Todd Stone,boothrobert@example.org,+1-395-536-6769x710,"USS Rich
FPO AP 42166",693,870118,5032,9607,30,Business Loan,Pending,88
6b78d45e-06a2-4639-8460-651b3760483c,Mr. Kenneth Mckinney,vincent38@example.com,+1-528-699-2705x829,"96052 Cook Branch
Bondside, TX 98402",332,30434,463398,4838,5,Business Loan,Approved,52
da2a4593-6ee6-4fa7-86e1-4d1d1e06b473,Patricia Blevins,richard91@example.org,(766)839-9203x1651,"397 Mandy Circles
South Matthewbury, GU 72745",680,792836,670928,6490,15,Home Purchase,Approved,42
ef038e95-a621-4f59-86fc-467ed5f437b3,Isaac Wood,troycarter@example.com,275-298-4055x8705,"USCGC Hill
FPO AP 60711",745,273300,71743,8981,28,Auto Loan,Rejected,99
2d0c7a62-5798-4a20-9b91-9d344413eae6,Doris Brown,kfowler@example.org,783.366.0596x855,"88289 Lopez Mission Suite 119
Roberttown, NV 26352",308,233742,521143,7171,18,Business Loan,Pending,48
71fca78d-434e-44e7-a279-67ea1c3634b6,Alyssa Wilcox,ambernavarro@example.org,3788712028,"207 Lee Port Apt. 427
New Barbarafort, MO 11779",685,808324,297772,9428,28,Business Loan,Pending,45
78930f23-ed44-4926-bced-6230c9865bd6,Joshua Jordan,rvasquez@example.org,001-815-928-8073,"99256 Elizabeth Motorway Apt. 335
Nancyshire, SC 55302",694,673123,684781,6464,22,Home Purchase,Approved,5
6efd0803-1f39-4362-841a-ff659aac9e44,Michelle Diaz,scott42@example.net,232.955.0738,"8176 Graham Rapid Suite 530
Lake Dawnstad, DC 30743",591,460061,877437,1465,9,Home Purchase,Pending,85
bc059273-6885-42fe-9193-3a28bade00f4,Theresa Wilson,riverajeffrey@example.net,001-429-315-3848x6554,"11004 Ware Ridge Apt. 800
North Marcus, NC 68587",547,627611,525745,8491,28,Auto Loan,Approved,57
16925635-a1b4-4f45-9910-bf68c2e66299,Thomas Armstrong,twood@example.org,001-814-647-6155x1445,"USNS Finley
FPO AA 03004",736,519051,678077,1424,12,Student Loan,Rejected,59
158398a5-c0b8-4a55-b05c-3a706976e32a,Laura Banks,brandythompson@example.com,+1-870-225-0375x16832,"960 Murray Ridges Suite 740
North Rodney, WV 33817",323,542556,115870,1351,14,Business Loan,Rejected,32
239462bd-2628-4226-b583-cccf4a55e3e5,Diana Frank,allen48@example.com,263.732.6846x7103,"057 Cole Park Apt. 646
Sparksmouth, DC 86689",484,334229,515402,8980,27,Student Loan,Rejected,19
6b258cca-c1f5-4766-b9f4-8029afb59132,Kyle Morris,ityler@example.com,(455)607-5378x47909,"507 Margaret Extension Suite 658
Justinborough, NC 40037",588,782646,835935,4615,21,Student Loan,Rejected,55
44886554-f9e2-432b-9cc1-85684b7388cb,Ruth Wright,cgriffin@example.org,447-303-5281x5681,"11345 Mcdonald Islands
West Michelle, DC 51367",702,279222,161295,5034,27,Auto Loan,Pending,61
c155479d-d74e-4fc0-bed0-353d30da486f,Tamara Stone,jonescourtney@example.net,(648)514-4241x2153,"PSC 2055, Box 1800
APO AA 10680",396,110526,828727,8544,17,Home Purchase,Pending,16
b2b790db-d160-42c3-932f-25ea4577b22c,Taylor Skinner,mark81@example.org,892-590-8413x1642,"83341 Burns Vista Suite 032
Christinaside, AL 96792",510,752267,19405,9753,10,Auto Loan,Rejected,26
bc884858-d905-430c-bafd-6c30c71af378,Elizabeth Jackson,wilsonkaren@example.org,001-662-633-5536,"64276 Allen Spurs
Port Colleen, MH 11657",715,848052,464407,2156,28,Home Purchase,Approved,91
2854ea98-a34f-4ac6-bddd-a2c5dcd505c0,Donna Kelley,michael54@example.net,452.284.8881x76277,"311 Smith Lodge Apt. 700
Zavalatown, MO 68440",844,736209,148271,4501,23,Home Purchase,Pending,68
6773feda-3130-425a-a8c3-231b8d081b39,Sarah Osborne,richard97@example.net,+1-520-368-0243x54988,"8213 Hernandez Dam Apt. 164
Burnsport, KS 80030",577,728960,412223,1382,30,Home Purchase,Approved,5
e6006503-2c9d-4699-afa8-23c27cc02955,Carolyn Hatfield,sanfordfrank@example.org,+1-900-558-8616x6328,"6466 Evans Forge Suite 700
Jillfurt, MT 42082",596,843584,255900,5309,6,Student Loan,Pending,79
cfa78301-875e-4034-99b9-bf61fdd007be,Jessica Francis,canderson@example.com,(853)656-4557x5898,"327 Kathryn Lodge Suite 040
Herbertburgh, FL 35359",598,92682,638618,1912,15,Home Purchase,Approved,16
72ab566b-4aa5-4228-b29b-1fceb7205096,Karen Stewart,kpowell@example.net,846-850-5846x130,"10816 Adkins Spur Suite 211
New Cameronborough, MA 88593",727,548774,531426,3440,24,Home Purchase,Pending,79
e27cef75-a068-44ce-b2d0-35ffa4d2fce9,Joan Carter,julie54@example.org,5334721086,"PSC 6727, Box 9991
APO AA 70502",836,708252,124473,3849,28,Home Purchase,Approved,79
7fba6cc3-d974-42ce-a66e-4a5ac071f0fb,Veronica Owens MD,ronnieballard@example.com,(905)525-8702x749,"6455 Cheryl Manors
Mollychester, OK 99692",808,819720,34452,7823,29,Home Purchase,Pending,85
58cddaab-2d02-4c5b-add8-fe620704eced,Jeffrey Espinoza,robertwheeler@example.com,527-236-1088x744,"835 Mckinney Mountain
Port Monica, CA 29001",446,650169,196457,2954,26,Business Loan,Rejected,1
59b2de6b-50dd-4067-b045-833d3720f3bf,Charles Gomez,nathan06@example.net,+1-626-657-4293,"424 Brian Run Apt. 533
Thomasview, MI 77715",448,199480,28988,3527,10,Student Loan,Rejected,88
d4c38a74-954c-45df-8cf5-6ed24c10c19d,David Holt,leonerica@example.org,+1-386-612-7993x88945,"59726 Ho Rapid
East Sarahaven, TN 84030",675,629150,353799,6720,9,Auto Loan,Rejected,66
1087dcd0-e96f-4f52-b3fa-df677cf831ce,Stephanie Fisher,rbarnett@example.org,001-448-224-1546,"055 Thomas Underpass
New Dustin, MA 91156",589,540491,467422,4055,7,Home Purchase,Approved,46
6a530045-eba0-4e08-9354-f9ed45483b79,Alyssa Peterson,tiffany68@example.com,295-730-8746,"966 Allen Forest Apt. 404
East Douglas, LA 65409",665,457397,839122,6524,6,Home Purchase,Approved,86
4ee5e16c-e471-47d5-91f5-1b08d6cd6ec0,Donna Lopez,fboyer@example.org,001-341-428-4551x412,"8813 Robert Loop Suite 745
West Brendaland, WV 46027",317,388407,473064,5271,24,Student Loan,Rejected,85
d80d43a8-c78e-4392-9f51-e222a41758d1,Gloria Romero,zrivas@example.org,(938)483-9371,"5940 Valencia Bypass Suite 772
Johnstonborough, TX 34021",562,194370,742297,3479,7,Auto Loan,Pending,76
8ee9d756-8f13-4b65-9394-f948bed3761b,Steven Scott,cgriffin@example.com,001-782-216-6202,"42710 Berry Square
Katherineland, GU 87399",370,794722,246222,3149,7,Auto Loan,Pending,97
c2695a2d-fd3d-4bc6-a951-7fe4497ee294,Harry Warner,ferrellwilliam@example.com,+1-308-910-2520x67478,"3496 Priscilla Stream
Brandyhaven, ME 38462",762,514362,284481,5930,11,Home Purchase,Approved,51
82a4523e-ab9e-4b5e-a144-b4323b327ce4,Kerry Kim,james24@example.org,862.545.1270,"229 Dawn Burgs Apt. 924
Alvarezberg, ND 55428",651,133959,236448,2871,20,Auto Loan,Approved,55
0d288370-d4a3-4e7e-b011-6945f4e903e4,Natasha Davis,jesus36@example.org,587-345-1172x70082,"904 Burns Spur
Lake Julie, TX 14186",436,472043,241031,3878,16,Business Loan,Pending,20
46b143e6-e519-4036-8574-095014db78be,Jody Ramirez,jonessandra@example.net,+1-640-550-1272,"111 Taylor Valleys
West Jamesberg, VA 68575",638,267552,239921,6280,24,Home Purchase,Rejected,68
ed7bf8f3-5148-417c-b787-24f95801964a,Samantha Smith,annettebond@example.net,4168568719,"381 Michael Circle Apt. 160
Alvarezborough, MD 85917",642,147202,526512,3690,25,Student Loan,Rejected,100
b85f00b7-bb2d-4f06-8aa5-02329d90f80f,Jeremy Ortega,russellmckenzie@example.com,6105477381,"880 Stark Mill Apt. 601
East Michael, GA 10965",626,736201,660597,9557,6,Student Loan,Approved,80
b2fab79d-0d3e-4e41-9108-b0f5401c75cf,Marcus Carrillo,barrerasamantha@example.com,238.364.1199x1977,"6689 Douglas Lodge
Michelleview, SD 42274",709,769639,76840,5944,22,Auto Loan,Rejected,81
84188905-e004-4042-b2cb-ccc55fd9366a,Melissa Jones,ilewis@example.com,+1-442-761-4275x64703,"82273 Jessica Meadows
West Aaronview, MH 63683",347,775299,880390,1316,5,Student Loan,Pending,43
30d235b8-ea84-4c02-864f-3baea1c1a96c,Cory Morse,james61@example.net,+1-735-430-5290,"89591 Daniel Bridge
Masonton, ID 25317",676,469799,858132,9971,19,Business Loan,Rejected,82
ee7f917d-5392-4dca-9782-3b77aef6edcf,Crystal Robertson,kellyhuffman@example.com,001-324-811-4534x5486,"807 Flores Row
North Robert, VI 74036",440,463477,632483,6382,16,Home Purchase,Rejected,63
e70b5267-05ef-4afb-9bb9-33aa908b3991,Brian Moore,smithjose@example.net,+1-891-767-8614x35231,"297 Christina Drive Apt. 483
East Tammy, VI 25332",411,650449,25090,2417,11,Student Loan,Approved,40
420973d0-8ed9-45ac-aa3f-165fe7909344,Kristen Clark,tatkinson@example.net,(573)486-3220x9386,"0646 Cooper Walk
West Amber, GA 97103",667,812569,200258,4437,26,Student Loan,Rejected,93
67999878-a1eb-41dd-8281-77216ca0ac4b,Michelle Brown,hernandezjoseph@example.com,001-383-245-2990x2000,"3447 Marshall Pine Suite 228
Port Melissaside, WY 16189",564,784930,595972,3797,29,Auto Loan,Pending,45
78757c52-8ae4-4f0d-be9b-1a24651c30c1,Amy Padilla,timothymathis@example.net,240-549-8388x128,"5147 Turner Key
Mathiston, NY 73110",695,648486,201293,1440,19,Business Loan,Pending,68
1ca3c174-fd2f-4219-aeb8-2862bf4c3b6b,Julia Hill,jenniferwiley@example.com,(567)807-3655x455,"06786 Daniels Alley
Christopherborough, MA 12110",770,374812,146020,1956,29,Business Loan,Rejected,99
f363109d-e8fc-446c-adb9-3f1e739b5aed,William Gentry,wrichards@example.net,(794)705-5909,"80341 Ashley Tunnel
Rhodesmouth, RI 45146",457,107400,179549,7730,12,Student Loan,Rejected,41
1be204a6-12df-4e63-8273-976f2665fbb9,Louis Johnson,robinstanton@example.org,(358)611-0298,"6989 Sandy Villages Apt. 757
Erinchester, ID 59061",716,45015,416767,2298,17,Auto Loan,Rejected,31
5a84ec50-cfc4-4025-a35c-e57f8092d279,Chad Guerra,zsmith@example.com,(641)748-1594,"494 Frederick Shoal Apt. 899
Alexandershire, NC 73309",321,53762,291700,8516,8,Student Loan,Approved,80
03e942a2-d64d-4465-a757-7f489a1b7c55,Andrew Wade,raymondcunningham@example.net,503-922-3917x07076,"9874 Ortiz Greens Apt. 433
Elizabethbury, WV 87729",663,503518,90408,1048,2,Auto Loan,Approved,55
96b729ac-96bb-4f46-be12-6aba9a8e8442,Abigail Murillo,mariojones@example.org,(934)250-2275,"USCGC Ruiz
FPO AP 29554",545,567458,300966,8225,19,Business Loan,Pending,35
b0e619f3-b2f2-478e-ab81-945d000ea53b,Danielle Gallagher,craig62@example.net,(949)720-3931,"505 Michael Station
Rebekahton, TX 67242",845,333597,939289,5763,24,Home Purchase,Rejected,65
21473d30-264e-4f83-81dc-111f14d0f139,Ashley Green,lisasmith@example.org,231-642-4823x446,"73513 Lopez Curve Apt. 228
West Brittany, MA 01531",510,555242,650023,3028,1,Home Purchase,Rejected,50
5ccec3d9-684f-452e-a2cb-151354931ee8,Elizabeth Parker,duaneryan@example.net,4407914958,"81648 Andersen Squares Suite 151
Taylorshire, LA 92517",570,102981,600814,4837,4,Auto Loan,Pending,40
b5e96352-c40d-48e9-9a4e-fd7bea6d64e5,Oscar Rivera,peterstewart@example.com,924-379-7982x224,"6200 Williams Greens
Murrayville, MI 71231",387,48676,972449,1939,26,Auto Loan,Rejected,98
033121af-d388-4b9e-a85f-d33649a774f4,Dana Medina,daviestroy@example.org,001-326-373-9835x79730,"0400 Brian Square Apt. 390
Washingtonhaven, NV 26518",615,358187,606666,3105,30,Home Purchase,Approved,49
a3725c9b-6203-4e78-934b-0fa0f64b7c70,Juan Jackson,monica91@example.net,(838)625-5306,"3926 Robert Mission
Normabury, MD 21499",599,32901,923038,7258,6,Auto Loan,Approved,72
22ea5923-24c8-462a-8ede-6a3ea13867a7,Kelly Ellis,ronald13@example.org,771.340.7787,"USS Alvarado
FPO AE 05820",695,379905,444337,7994,6,Home Purchase,Rejected,6
1d49ac1b-b403-4ff1-9402-5ea926b60180,Daniel Webster,moorejason@example.com,(305)720-3693x0170,"586 Lambert Land
Andersonport, NC 99284",829,259427,660410,7708,13,Auto Loan,Approved,3
e30d2e2d-1d17-42d5-99db-597d6380a59b,Morgan Avery,miguelmoody@example.net,849.787.5592,"58834 Arthur Way Apt. 186
Joyceland, MP 78277",826,253751,205496,4868,5,Auto Loan,Pending,31
e0085481-44dd-4645-9dd6-dfec76c08cbe,Tammy Lynch,melissa14@example.net,502-662-3805x7890,"950 Lee Station Suite 882
West Georgemouth, PR 83658",456,282488,865337,4561,10,Business Loan,Approved,54
b33aca33-4e80-4389-bd68-aa6bf66f4f1b,Keith Rodriguez,poconnor@example.net,001-240-759-8612,"386 James Mountains
West Jamesfurt, FM 35086",558,595972,116275,3480,22,Student Loan,Approved,4
1635bfca-bc09-4781-a6b8-c0cbab68f07b,Robert Kelley,pamelaturner@example.net,709.395.4682,"734 Megan Stravenue
Michaelhaven, VA 49073",306,321227,401528,8673,30,Home Purchase,Approved,28
6383fc9d-5f85-44b7-8175-56c7d79b9682,Erin Villa,gstewart@example.org,001-581-740-3130x85572,"Unit 7324 Box 3178
DPO AE 62423",658,440283,393381,9946,2,Home Purchase,Approved,98
8450cd69-b012-4181-960b-272b48edaedf,Stephanie Allen,mcdonalddaniel@example.net,(331)568-5577x659,"6825 Michael Club
East David, MS 03900",572,885037,797076,4624,16,Auto Loan,Pending,67
b104f103-3a9f-4918-bb2e-66773ca0d186,Suzanne Wong,lopezscott@example.net,744-821-3212x75646,"232 Villarreal Vista Apt. 295
Ginaburgh, IL 05585",748,460224,370473,6012,19,Home Purchase,Approved,79
41bffedc-363e-4041-aabc-081186b74fc3,Brent Hansen,carrie46@example.net,(200)904-0797x549,"574 Nicole Overpass
Bakerton, NH 73814",556,138422,734511,7627,21,Home Purchase,Approved,86
9e6329c7-c3b9-4f0a-b8f5-c0725f7fe13c,Amanda Kelly,amanda34@example.com,(809)589-3547x16760,"37564 Stephanie Mountain
Josephshire, MN 08316",826,789003,327269,4533,11,Home Purchase,Rejected,72
47467ce2-e2db-45a5-af54-685f7b5c7e3a,Daniel Hernandez,malloryjackson@example.org,6844289584,"9941 Mariah Port
Davenportmouth, MA 39320",430,158026,920050,7874,28,Business Loan,Rejected,76
aed5f558-c6b7-4128-ae43-1aee793feef1,Lisa Lee,eholmes@example.org,500.848.8065x65406,"94927 Hines Unions
South Michael, MI 93617",418,86326,51672,2445,26,Auto Loan,Rejected,69
e28a6591-dc9b-42f0-a43f-ed4f9ee2b59d,Stephanie Pennington,hollandrobin@example.org,(722)421-7822x7650,"4222 Hogan Isle
Thompsonhaven, AR 06613",520,101386,222307,7294,8,Student Loan,Rejected,48
76377c86-3205-4cea-b590-eadfca70af65,Catherine Cooper,fvargas@example.net,(590)772-7935x3732,"1366 Hughes Locks Suite 929
North Carl, OK 25564",667,389489,42485,5619,19,Student Loan,Approved,82
c6830505-e746-4466-a1a6-5b25a16d985d,Shari Pham,harry84@example.com,241-702-7328x4756,"41876 Taylor Lane
Jacobsburgh, VT 66698",635,364244,840770,9485,9,Home Purchase,Pending,27
816952b8-2fe7-42b6-bae6-d72c9ec2267a,Rachel Young,jamie17@example.org,(433)265-5130,"4759 Ramirez Falls
Nunezland, TN 19434",486,391098,737034,7290,5,Business Loan,Pending,41
28ab7991-89c6-4166-8c5c-c6a0cb74b042,Lance Flores,richard28@example.net,9154057129,"2834 Flores Drive
New Philip, ID 01982",733,802910,216168,8377,14,Student Loan,Rejected,31
082365fa-e593-428b-ad9f-89a312cf37be,Dennis Simmons,brandonwells@example.net,001-359-515-2673x03867,"368 Nicholas Plains Apt. 315
Karenfort, NV 24053",300,186177,913498,5779,23,Home Purchase,Rejected,18
7df91acd-a480-478b-a525-4511f500eedb,Amy Moore,iwest@example.org,+1-364-434-4280,"772 Brittany Forges Suite 554
Kristitown, OK 98617",365,681766,315318,9570,3,Auto Loan,Rejected,2
35c699cc-32fa-4044-b20d-3e4bd3055fb2,Dr. Luis Sandoval,rachel85@example.com,7952318897,"PSC 1605, Box 9297
APO AP 60415",836,843639,196093,3217,14,Home Purchase,Rejected,17
ef9b44f3-f539-4eaf-9d0d-edf44a538c44,Dean Miller,david85@example.net,804.340.6576x04149,"2920 Mitchell Brook
Juliachester, GU 25494",620,387145,131705,8405,25,Home Purchase,Rejected,74
df5c1ccd-7fea-420c-96c0-71a00ceeb173,James Miller,anitaowen@example.com,001-548-380-4922,"1183 Bernard Expressway
New Frank, NC 55909",414,573600,966408,1402,17,Auto Loan,Rejected,54
2943e444-0b52-4d60-9b66-b3ecb063eb92,Christopher Foster,sandersmichael@example.org,225.393.2132,"279 Courtney Vista
Stacytown, MT 29860",729,582847,953988,7694,27,Business Loan,Pending,45
ee9e5703-67b5-4eb8-a485-8ee74664a6d8,Charlene Brown,kelly73@example.net,+1-906-477-8044x11317,"684 Derek Landing Suite 209
North Timothy, OR 66231",532,64138,895483,7253,12,Auto Loan,Approved,86
b7982765-00af-479e-a6d2-15e459e129c3,Kayla Mills,amyprince@example.net,304.708.4259x71669,"06340 David Forks
Gabrielshire, WY 04985",403,427056,714516,9725,2,Student Loan,Rejected,58
e933c566-6eae-4c66-858d-ab3093a35a8f,Heather Hawkins,john71@example.org,723.278.4909x8226,"0030 Sandra Spring Suite 987
South Richard, NY 18630",531,55219,899918,1936,30,Student Loan,Rejected,90
5df81b13-ddb6-4350-aa7b-1ad6ff5d7398,Mary Schneider,andrea35@example.com,(757)330-3517x6449,"8853 Eric Terrace
Port Maryville, CO 19647",828,757763,889883,1911,13,Auto Loan,Approved,24
bfdb23cc-2340-4c26-b839-25c6cacc4c2f,Margaret Moore,uschmidt@example.net,+1-290-552-5311x4128,"0597 Jacobs Rapid
Brandontown, ME 25475",834,713016,597775,2327,17,Business Loan,Pending,38
57213d85-e4ca-4b22-bd3e-3aaad94bfeb2,Sophia Torres,holmesaaron@example.com,254.453.1008x688,"762 James Fall Suite 160
New Richardville, NH 68377",322,434678,532161,4594,19,Auto Loan,Rejected,6
ec7829cd-32a6-43ee-a8a0-0e8e4982364a,David Johnson,darrenperez@example.net,388.276.9555x932,"320 Pamela Cliff Suite 951
Tiffanyhaven, CA 77524",367,833317,236960,1148,16,Auto Loan,Rejected,85
a7e76386-89aa-4715-8de9-84781dc799bd,Wendy Gonzalez,davidelliott@example.org,(571)666-7174,"9437 Griffin Canyon Apt. 425
North Rebeccafurt, VA 28576",592,735284,908578,7855,18,Auto Loan,Rejected,27
d2f4fb1c-8ffc-49bc-b972-ffa1e70d9bfa,David Green,erin22@example.org,(365)327-5880,"225 Rowland Stravenue
Samuelbury, OK 77472",641,444280,552709,6590,9,Home Purchase,Rejected,92
5b3061cd-a5b8-499e-8add-d28f25cb8b4a,Justin York,peggydrake@example.net,+1-275-644-7823x585,"2573 Jeff Court Suite 449
Port Mario, CT 61463",525,179689,25909,8379,22,Business Loan,Rejected,55
0fd6205f-5ef3-4df7-9d41-44e5f57a4235,Jennifer Moran,ronniehernandez@example.org,463-453-8264x02909,"03727 Loretta Island
Jeffreytown, ME 69548",776,483927,681355,5576,3,Auto Loan,Approved,50
5fb2b438-eec5-4edc-ae31-8b8c99388e68,Caroline Hardy,ierickson@example.com,+1-832-856-1451x311,"4917 Le Ridge Apt. 113
South Amberberg, OK 63136",740,637555,72530,8645,5,Auto Loan,Approved,57
47d80dda-5336-400e-ac87-d62d405972e9,Harry Wilson,anna08@example.net,394-974-2645,"376 Stacy Flat Apt. 201
West Joshua, AK 85098",509,670133,776389,8838,8,Auto Loan,Pending,14
e094aa38-21ee-4a55-af39-95a60c1e30e9,Antonio Buck,williamsleonard@example.net,(497)337-3474,"48897 Patrick Mountains Apt. 751
South Christopher, VI 38392",363,183882,161246,2313,5,Home Purchase,Rejected,50
988ef02a-007c-416f-83c9-65987ae96c85,Erik Hobbs,michelle71@example.com,001-619-456-6300x2320,"7198 Stephanie River
Thomasland, CA 45344",718,525049,825626,2906,25,Home Purchase,Pending,0
39ab648f-fb6a-47c3-9074-8eeae4bc45c1,Deborah Rose,wilsonandrea@example.com,(594)787-7773,"164 Williams Plaza
East Nicoleborough, CO 75619",626,321854,90110,1326,13,Auto Loan,Approved,55
78fdd076-c6c1-4bb7-88ed-bc1e123a3183,Megan Mckee,jenniferestrada@example.org,001-705-204-4560x9334,"2133 Denise Mill Suite 382
Maryborough, WI 09004",795,298178,858905,9456,26,Student Loan,Pending,73
81f756ec-9266-448d-87c6-fca3a5fb1d2a,Pamela Jones,nelsonpeggy@example.com,365-747-5943,"560 Rodriguez Junction Suite 224
Markshire, ME 75386",465,81009,997267,3996,15,Home Purchase,Rejected,97
